City,SKU,Date,Transfer Quantity
Nashik,K004,2023-01-06,23
Nashik,K004,2023-01-07,24
Nashik,K004,2023-01-08,23
Nashik,K004,2023-01-09,27
Nashik,K004,2023-01-10,18
Nashik,K004,2023-01-11,25
Nashik,K004,2023-01-12,18
Nashik,K004,2023-01-13,22
Nashik,K004,2023-01-14,20
Nashik,K004,2023-01-15,21
Nashik,K004,2023-01-16,22
Nashik,K004,2023-01-17,26
Nashik,K004,2023-01-18,20
Nashik,K004,2023-01-19,19
Nashik,K004,2023-01-20,25
Nashik,K004,2023-01-21,22
Nashik,K004,2023-01-22,24
Nashik,K004,2023-01-23,16
Nashik,K004,2023-01-24,19
Nashik,K004,2023-01-25,22
Nashik,K004,2023-01-26,24
Nashik,K004,2023-01-27,23
Nashik,K004,2023-01-28,21
Nashik,K004,2023-01-29,23
Nashik,K004,2023-01-30,17
Nashik,K005,2023-01-01,24
Nashik,K005,2023-01-02,32
Nashik,K005,2023-01-03,26
Nashik,K005,2023-01-04,24
Nashik,K005,2023-01-05,21
Nashik,K005,2023-01-06,28
Nashik,K005,2023-01-07,25
Nashik,K005,2023-01-08,32
Nashik,K005,2023-01-09,28
Nashik,K005,2023-01-10,33
Nashik,K005,2023-01-11,26
Nashik,K005,2023-01-12,32
Nashik,K005,2023-01-13,29
Nashik,K005,2023-01-14,21
Nashik,K005,2023-01-15,33
Nashik,K005,2023-01-16,27
Nashik,K005,2023-01-17,27
Nashik,K005,2023-01-18,31
Nashik,K005,2023-01-19,24
Nashik,K005,2023-01-20,28
Nashik,K005,2023-01-21,26
Nashik,K005,2023-01-22,23
Nashik,K005,2023-01-23,29
Nashik,K005,2023-01-24,28
Nashik,K005,2023-01-25,26
Nashik,K005,2023-01-26,32
Nashik,K005,2023-01-27,29
Nashik,K005,2023-01-28,24
Nashik,K005,2023-01-29,29
Nashik,K005,2023-01-30,28
Nashik,H001,2023-01-01,76
Nashik,H001,2023-01-02,73
Nashik,H001,2023-01-03,69
Nashik,H001,2023-01-04,73
Nashik,H001,2023-01-05,72
Nashik,H001,2023-01-06,72
Nashik,H001,2023-01-07,77
Nashik,H001,2023-01-08,78
Nashik,H001,2023-01-09,70
Nashik,H001,2023-01-10,71
Nashik,H001,2023-01-11,66
Nashik,H001,2023-01-12,71
Nashik,H001,2023-01-13,78
Nashik,H001,2023-01-14,73
Nashik,H001,2023-01-15,71
Nashik,H001,2023-01-16,72
Nashik,H001,2023-01-17,78
Nashik,H001,2023-01-18,68
Nashik,H001,2023-01-19,74
Nashik,H001,2023-01-20,72
Nashik,H001,2023-01-21,71
Nashik,H001,2023-01-22,67
Nashik,H001,2023-01-23,78
Nashik,H001,2023-01-24,69
Nashik,H001,2023-01-25,74
Nashik,H001,2023-01-26,70
Nashik,H001,2023-01-27,71
Nashik,H001,2023-01-28,71
Nashik,H001,2023-01-29,69
Nashik,H001,2023-01-30,72
Nashik,H002,2023-01-01,50
Nashik,H002,2023-01-02,63
Nashik,H002,2023-01-03,61
Nashik,H002,2023-01-04,80
Nashik,H002,2023-01-05,92
Nashik,H002,2023-01-06,89
Nashik,H002,2023-01-07,77
Nashik,H002,2023-01-08,79
Nashik,H002,2023-01-09,86
Nashik,H002,2023-01-10,91
Nashik,H002,2023-01-11,92
Nashik,H002,2023-01-12,83
Nashik,H002,2023-01-13,85
Nashik,H002,2023-01-14,81
Nashik,H002,2023-01-15,85
Nashik,H002,2023-01-16,95
Nashik,H002,2023-01-17,91
Nashik,H002,2023-01-18,82
Nashik,H002,2023-01-19,83
Nashik,H002,2023-01-20,91
Nashik,H002,2023-01-21,82
Nashik,H002,2023-01-22,84
Nashik,H002,2023-01-23,96
Nashik,H002,2023-01-24,96
Nashik,H002,2023-01-25,81
Nashik,H002,2023-01-26,80
Nashik,H002,2023-01-27,84
Nashik,H002,2023-01-28,80
Nashik,H002,2023-01-29,84
Nashik,H002,2023-01-30,80
Nashik,H003,2023-01-01,51
Nashik,H003,2023-01-02,51
Nashik,H003,2023-01-03,68
Nashik,H003,2023-01-04,84
Nashik,H003,2023-01-05,97
Nashik,H003,2023-01-06,94
Nashik,H003,2023-01-07,79
Nashik,H003,2023-01-08,96
Nashik,H003,2023-01-09,78
Nashik,H003,2023-01-10,93
Nashik,H003,2023-01-11,94
Nashik,H003,2023-01-12,89
Nashik,H003,2023-01-13,92
Nashik,H003,2023-01-14,92
Nashik,H003,2023-01-15,96
Nashik,H003,2023-01-16,80
Nashik,H003,2023-01-17,86
Nashik,H003,2023-01-18,93
Nashik,H003,2023-01-19,93
Nashik,H003,2023-01-20,87
Nashik,H003,2023-01-21,87
Nashik,H003,2023-01-22,87
Nashik,H003,2023-01-23,84
Nashik,H003,2023-01-24,89
Nashik,H003,2023-01-25,91
Nashik,H003,2023-01-26,94
Nashik,H003,2023-01-27,92
Nashik,H003,2023-01-28,86
Nashik,H003,2023-01-29,85
Nashik,H003,2023-01-30,94
Nashik,H004,2023-01-01,53
Nashik,H004,2023-01-02,67
Nashik,H004,2023-01-03,53
Nashik,H004,2023-01-04,95
Nashik,H004,2023-01-05,80
Nashik,H004,2023-01-06,90
Nashik,H004,2023-01-07,94
Nashik,H004,2023-01-08,78
Nashik,H004,2023-01-09,85
Nashik,H004,2023-01-10,80
Nashik,H004,2023-01-11,92
Nashik,H004,2023-01-12,98
Nashik,H004,2023-01-13,97
Nashik,H004,2023-01-14,82
Nashik,H004,2023-01-15,93
Nashik,H004,2023-01-16,93
Nashik,H004,2023-01-17,94
Nashik,H004,2023-01-18,97
Nashik,H004,2023-01-19,96
Nashik,H004,2023-01-20,90
Nashik,H004,2023-01-21,90
Nashik,H004,2023-01-22,83
Nashik,H004,2023-01-23,78
Nashik,H004,2023-01-24,89
Nashik,H004,2023-01-25,92
Nashik,H004,2023-01-26,93
Nashik,H004,2023-01-27,94
Nashik,H004,2023-01-28,88
Nashik,H004,2023-01-29,84
Nashik,H004,2023-01-30,84
Nashik,H005,2023-01-01,61
Nashik,H005,2023-01-02,60
Nashik,H005,2023-01-03,51
Nashik,H005,2023-01-04,82
Nashik,H005,2023-01-05,83
Nashik,H005,2023-01-06,79
Nashik,H005,2023-01-07,83
Nashik,H005,2023-01-08,99
Nashik,H005,2023-01-09,82
Nashik,H005,2023-01-10,83
Nashik,H005,2023-01-11,90
Nashik,H005,2023-01-12,98
Nashik,H005,2023-01-13,95
Nashik,H005,2023-01-14,92
Nashik,H005,2023-01-15,92
Nashik,H005,2023-01-16,87
Nashik,H005,2023-01-17,82
Nashik,H005,2023-01-18,89
Nashik,H005,2023-01-19,85
Nashik,H005,2023-01-20,84
Nashik,H005,2023-01-21,85
Nashik,H005,2023-01-22,80
Nashik,H005,2023-01-23,81
Nashik,H005,2023-01-24,86
Nashik,H005,2023-01-25,88
Nashik,H005,2023-01-26,94
Nashik,H005,2023-01-27,89
Nashik,H005,2023-01-28,78
Nashik,H005,2023-01-29,95
Nashik,H005,2023-01-30,87
Nashik,P001,2023-01-01,40
Nashik,P001,2023-01-02,47
Nashik,P001,2023-01-03,40
Nashik,P001,2023-01-04,55
Nashik,P001,2023-01-05,41
Nashik,P001,2023-01-06,50
Nashik,P001,2023-01-07,56
Nashik,P001,2023-01-08,47
Nashik,P001,2023-01-09,50
Nashik,P001,2023-01-10,51
Nashik,P001,2023-01-11,40
Nashik,P001,2023-01-12,52
Nashik,P001,2023-01-13,56
Nashik,P001,2023-01-14,39
Nashik,P001,2023-01-15,42
Nashik,P001,2023-01-16,55
Nashik,P001,2023-01-17,46
Nashik,P001,2023-01-18,41
Nashik,P001,2023-01-19,42
Nashik,P001,2023-01-20,50
Nashik,P001,2023-01-21,53
Nashik,P001,2023-01-22,49
Nashik,P001,2023-01-23,43
Nashik,P001,2023-01-24,42
Nashik,P001,2023-01-25,44
Nashik,P001,2023-01-26,53
Nashik,P001,2023-01-27,53
Nashik,P001,2023-01-28,48
Nashik,P001,2023-01-29,54
Nashik,P001,2023-01-30,59
Nashik,P002,2023-01-01,43
Nashik,P002,2023-01-02,58
Nashik,P002,2023-01-03,57
Nashik,P002,2023-01-04,45
Nashik,P002,2023-01-05,54
Nashik,P002,2023-01-06,41
Nashik,P002,2023-01-07,55
Nashik,P002,2023-01-08,38
Nashik,P002,2023-01-09,51
Nashik,P002,2023-01-10,39
Nashik,P002,2023-01-11,57
Nashik,P002,2023-01-12,40
Nashik,P002,2023-01-13,56
Nashik,P002,2023-01-14,59
Nashik,P002,2023-01-15,56
Nashik,P002,2023-01-16,56
Nashik,P002,2023-01-17,57
Nashik,P002,2023-01-18,45
Nashik,P002,2023-01-19,52
Nashik,P002,2023-01-20,39
Nashik,P002,2023-01-21,38
Nashik,P002,2023-01-22,51
Nashik,P002,2023-01-23,37
Nashik,P002,2023-01-24,40
Nashik,P002,2023-01-25,55
Nashik,P002,2023-01-26,50
Nashik,P002,2023-01-27,55
Nashik,P002,2023-01-28,52
Nashik,P002,2023-01-29,47
Nashik,P002,2023-01-30,47
Nashik,P003,2023-01-01,44
Nashik,P003,2023-01-02,48
Nashik,P003,2023-01-03,40
Nashik,P003,2023-01-04,41
Nashik,P003,2023-01-05,47
Nashik,P003,2023-01-06,48
Nashik,P003,2023-01-07,56
Nashik,P003,2023-01-08,50
Nashik,P003,2023-01-09,41
Nashik,P003,2023-01-10,51
Nashik,P003,2023-01-11,56
Nashik,P003,2023-01-12,52
Nashik,P003,2023-01-13,41
Nashik,P003,2023-01-14,55
Nashik,P003,2023-01-15,50
Nashik,P003,2023-01-16,50
Nashik,P003,2023-01-17,52
Nashik,P003,2023-01-18,40
Nashik,P003,2023-01-19,39
Nashik,P003,2023-01-20,51
Nashik,P003,2023-01-21,52
Nashik,P003,2023-01-22,46
Nashik,P003,2023-01-23,41
Nashik,P003,2023-01-24,48
Nashik,P003,2023-01-25,44
Nashik,P003,2023-01-26,50
Nashik,P003,2023-01-27,52
Nashik,P003,2023-01-28,53
Nashik,P003,2023-01-29,53
Nashik,P003,2023-01-30,41
Nashik,P004,2023-01-01,39
Nashik,P004,2023-01-02,48
Nashik,P004,2023-01-03,40
Nashik,P004,2023-01-04,37
Nashik,P004,2023-01-05,40
Nashik,P004,2023-01-06,42
Nashik,P004,2023-01-07,59
Nashik,P004,2023-01-08,47
Nashik,P004,2023-01-09,58
Nashik,P004,2023-01-10,52
Nashik,P004,2023-01-11,49
Nashik,P004,2023-01-12,53
Nashik,P004,2023-01-13,45
Nashik,P004,2023-01-14,54
Nashik,P004,2023-01-15,45
Nashik,P004,2023-01-16,53
Nashik,P004,2023-01-17,56
Nashik,P004,2023-01-18,50
Nashik,P004,2023-01-19,48
Nashik,P004,2023-01-20,58
Nashik,P004,2023-01-21,50
Nashik,P004,2023-01-22,49
Nashik,P004,2023-01-23,56
Nashik,P004,2023-01-24,45
Nashik,P004,2023-01-25,50
Nashik,P004,2023-01-26,55
Nashik,P004,2023-01-27,57
Nashik,P004,2023-01-28,38
Nashik,P004,2023-01-29,56
Nashik,P004,2023-01-30,55
Nashik,P005,2023-01-01,37
Nashik,P005,2023-01-02,56
Nashik,P005,2023-01-03,50
Nashik,P005,2023-01-04,50
Nashik,P005,2023-01-05,42
Nashik,P005,2023-01-06,42
Nashik,P005,2023-01-07,39
Nashik,P005,2023-01-08,50
Nashik,P005,2023-01-09,49
Nashik,P005,2023-01-10,47
Nashik,P005,2023-01-11,41
Nashik,P005,2023-01-12,49
Nashik,P005,2023-01-13,49
Nashik,P005,2023-01-14,36
Nashik,P005,2023-01-15,38
Nashik,P005,2023-01-16,49
Nashik,P005,2023-01-17,41
Nashik,P005,2023-01-18,50
Nashik,P005,2023-01-19,55
Nashik,P005,2023-01-20,56
Nashik,P005,2023-01-21,54
Nashik,P005,2023-01-22,57
Nashik,P005,2023-01-23,37
Nashik,P005,2023-01-24,42
Nashik,P005,2023-01-25,52
Nashik,P005,2023-01-26,50
Nashik,P005,2023-01-27,53
Nashik,P005,2023-01-28,55
Nashik,P005,2023-01-29,55
Nashik,P005,2023-01-30,49
Nashik,G001,2023-01-01,54
Nashik,G001,2023-01-02,55
Nashik,G001,2023-01-03,45
Nashik,G001,2023-01-04,42
Nashik,G001,2023-01-05,36
Nashik,G001,2023-01-06,57
Nashik,G001,2023-01-07,37
Nashik,G001,2023-01-08,37
Nashik,G001,2023-01-09,41
Nashik,G001,2023-01-10,44
Nashik,G001,2023-01-11,38
Nashik,G001,2023-01-12,60
Nashik,G001,2023-01-13,57
Nashik,G001,2023-01-14,41
Nashik,G001,2023-01-15,40
Nashik,G001,2023-01-16,37
Nashik,G001,2023-01-17,38
Nashik,G001,2023-01-18,60
Nashik,G001,2023-01-19,41
Nashik,G001,2023-01-20,46
Nashik,G001,2023-01-21,56
Nashik,G001,2023-01-22,41
Nashik,G001,2023-01-23,57
Nashik,G001,2023-01-24,54
Nashik,G001,2023-01-25,52
Nashik,G001,2023-01-26,40
Nashik,G001,2023-01-27,48
Nashik,G001,2023-01-28,47
Nashik,G001,2023-01-29,54
Nashik,G001,2023-01-30,46
Nashik,G002,2023-01-01,35
Nashik,G002,2023-01-02,43
Nashik,G002,2023-01-03,33
Nashik,G002,2023-01-04,38
Nashik,G002,2023-01-05,36
Nashik,G002,2023-01-06,45
Nashik,G002,2023-01-07,44
Nashik,G002,2023-01-08,44
Nashik,G002,2023-01-09,47
Nashik,G002,2023-01-10,47
Nashik,G002,2023-01-11,48
Nashik,G002,2023-01-12,35
Nashik,G002,2023-01-13,40
Nashik,G002,2023-01-14,42
Nashik,G002,2023-01-15,43
Nashik,G002,2023-01-16,47
Nashik,G002,2023-01-17,40
Nashik,G002,2023-01-18,40
Nashik,G002,2023-01-19,33
Nashik,G002,2023-01-20,34
Nashik,G002,2023-01-21,35
Nashik,G002,2023-01-22,44
Nashik,G002,2023-01-23,32
Nashik,G002,2023-01-24,42
Nashik,G002,2023-01-25,35
Nashik,G002,2023-01-26,50
Nashik,G002,2023-01-27,44
Nashik,G002,2023-01-28,42
Nashik,G002,2023-01-29,45
Nashik,G002,2023-01-30,40
Nashik,G003,2023-01-01,45
Nashik,G003,2023-01-02,45
Nashik,G003,2023-01-03,38
Nashik,G003,2023-01-04,47
Nashik,G003,2023-01-05,34
Nashik,G003,2023-01-06,39
Nashik,G003,2023-01-07,48
Nashik,G003,2023-01-08,45
Nashik,G003,2023-01-09,43
Nashik,G003,2023-01-10,46
Nashik,G003,2023-01-11,40
Nashik,G003,2023-01-12,48
Nashik,G003,2023-01-13,44
Nashik,G003,2023-01-14,45
Nashik,G003,2023-01-15,50
Nashik,G003,2023-01-16,41
Nashik,G003,2023-01-17,33
Nashik,G003,2023-01-18,44
Nashik,G003,2023-01-19,46
Nashik,G003,2023-01-20,42
Nashik,G003,2023-01-21,40
Nashik,G003,2023-01-22,44
Nashik,G003,2023-01-23,44
Nashik,G003,2023-01-24,38
Nashik,G003,2023-01-25,32
Nashik,G003,2023-01-26,44
Nashik,G003,2023-01-27,44
Nashik,G003,2023-01-28,49
Nashik,G003,2023-01-29,46
Nashik,G003,2023-01-30,39
Nashik,G004,2023-01-01,40
Nashik,G004,2023-01-02,31
Nashik,G004,2023-01-03,40
Nashik,G004,2023-01-04,36
Nashik,G004,2023-01-05,45
Nashik,G004,2023-01-06,34
Nashik,G004,2023-01-07,47
Nashik,G004,2023-01-08,37
Nashik,G004,2023-01-09,45
Nashik,G004,2023-01-10,49
Nashik,G004,2023-01-11,48
Nashik,G004,2023-01-12,38
Nashik,G004,2023-01-13,44
Nashik,G004,2023-01-14,40
Nashik,G004,2023-01-15,49
Nashik,G004,2023-01-16,42
Nashik,G004,2023-01-17,39
Nashik,G004,2023-01-18,46
Nashik,G004,2023-01-19,43
Nashik,G004,2023-01-20,45
Nashik,G004,2023-01-21,47
Nashik,G004,2023-01-22,45
Nashik,G004,2023-01-23,43
Nashik,G004,2023-01-24,34
Nashik,G004,2023-01-25,33
Nashik,G004,2023-01-26,39
Nashik,G004,2023-01-27,36
Nashik,G004,2023-01-28,36
Nashik,G004,2023-01-29,35
Nashik,G004,2023-01-30,41
Nashik,G005,2023-01-01,36
Nashik,G005,2023-01-02,40
Nashik,G005,2023-01-03,33
Nashik,G005,2023-01-04,42
Nashik,G005,2023-01-05,36
Nashik,G005,2023-01-06,46
Nashik,G005,2023-01-07,41
Nashik,G005,2023-01-08,37
Nashik,G005,2023-01-09,37
Nashik,G005,2023-01-10,40
Nashik,G005,2023-01-11,46
Nashik,G005,2023-01-12,48
Nashik,G005,2023-01-13,35
Nashik,G005,2023-01-14,46
Nashik,G005,2023-01-15,36
Nashik,G005,2023-01-16,47
Nashik,G005,2023-01-17,45
Nashik,G005,2023-01-18,31
Nashik,G005,2023-01-19,39
Nashik,G005,2023-01-20,36
Nashik,G005,2023-01-21,41
Nashik,G005,2023-01-22,42
Nashik,G005,2023-01-23,42
Nashik,G005,2023-01-24,46
Nashik,G005,2023-01-25,36
Nashik,G005,2023-01-26,32
Nashik,G005,2023-01-27,45
Nashik,G005,2023-01-28,47
Nashik,G005,2023-01-29,42
Nashik,G005,2023-01-30,42
